,gender_Gender queer or gender fluid,gender_Man,gender_Non-binary or not exclusively man or woman,gender_Woman,sex_assigned_at_birth_Female,sex_assigned_at_birth_Male,sex_assigned_at_birth_Prefer not to say,race_ethnicity_African-American/Black,race_ethnicity_Asian,race_ethnicity_Caucasian/White,"race_ethnicity_Caucasian/White,African-American/Black","race_ethnicity_Caucasian/White,American Indian/Alaska National","race_ethnicity_Caucasian/White,Asian",handedness_Both,handedness_Left,handedness_Right,occupation_Architecture/Engineering,occupation_Building/Ground Cleaning and Maintenance,occupation_Caretaking/Stay at Home Parent,occupation_Community and Social Services,occupation_Computer/Mathematical,occupation_Construction,"occupation_Education, Training, Library",occupation_Farming/Fishing/Forestry,occupation_Food Preparation/Serving,occupation_Healthcare/Medical,occupation_Installation/Maintenance/Repair,occupation_Legal,occupation_Office and Administrative Support,occupation_Sales/Marketing,occupation_Student,occupation_Transportation,occupation_Unemployed,driving_time_30 minutes or less,driving_time_30-60 minutes,driving_time_60+ minutes,sun_exposure_1 hour,sun_exposure_2 hours,sun_exposure_3 hours,sun_exposure_4 hours,sun_exposure_5+ hours,sun_exposure_less than 30 minutes,sunscreen_use_Almost always,sunscreen_use_Never,sunscreen_use_Rarely,sunscreen_use_Sometimes,"region_Midwest (ND, SD, NE, KS, MN, IA, MO, WI, IL, IN, MI, OH)","region_Noncontiguous (HI, AK)","region_Northeast (PA, NY, NJ, RI, CT, MA, VT, NH, ME)",region_Other,"region_Pacific (WA, OR, CA)","region_Rocky Mountains (ID, MT, WY, NV, UT, CO)","region_Southeast (AR, LA, MS, TN, KY, WV, VA, NC, SC, GA, AL, FL, DL, MD, DC)","region_Southwest (AZ, NM, TX, OK)",relative_redness_std,GLCM_SumEntropy_Mean_wrinkles_pyfeats,skin_folds_hessian,correlation_scikit,lbp_6,lbp_5,lbp_4,lbp_3,Age
303,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,87.55395466116406,6.84790740553634,148407,0.6113893399867478,0.0421757115912208,0.0724195413762212,0.0600559282354917,0.0319077669648106,80
304,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,90.72611004551474,7.455730531384271,148539,0.6915779469504947,0.0356427679096329,0.0594466052882058,0.0528407221942274,0.030063066893424,90
305,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,87.96152615927981,7.054377137124744,155154,0.5961625921140806,0.0395802932798633,0.0697883641625374,0.0582425035343355,0.0300064212927969,95
306,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,59.26645757499943,7.826627873082021,321330,0.9577010145008764,0.013133605100991,0.0178702653901066,0.0161159467645082,0.0110052942859242,45
307,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,83.21126304503703,6.716346321382517,186538,0.9420503193980888,0.0137470015012177,0.0171733768738977,0.0157255514088351,0.0123173015348114,25
308,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,78.00480299480775,7.23899173696598,141697,0.9623128986712404,0.0120506680681531,0.0147159365289325,0.0138019521080036,0.0107781104339884,0
309,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,77.15765247133879,7.67105861471544,162599,0.9648889233511072,0.0152232864596455,0.0230609653197698,0.0213572504619131,0.01355811904237,65
310,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,90.4176679034062,7.096475803401911,168830,0.939394979685122,0.0165285684103888,0.0238174793451331,0.021636432350718,0.0146168614050558,50
311,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,75.02050315012636,7.381046300829771,198358,0.9546027795287132,0.0153951916414714,0.0193426956044763,0.0172213561350466,0.0128663155076845,35
312,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,51.52795126668744,7.956159163584529,418629,0.9243467203090486,0.0140566112633324,0.0194489881214831,0.0178746942449819,0.012005395329428,35
313,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,91.44244584771585,6.744237609192872,169133,0.9287988522373058,0.0152656886442848,0.0197327628968253,0.0177362515222138,0.0134058976599899,25
314,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,72.81535545822635,7.343120129558859,325047,0.9585031696377332,0.0109244266765348,0.014338007579575,0.0130443718768371,0.0098511675117577,25
315,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,85.84981320023147,6.782408126806756,155867,0.956725874763243,0.0150339939216427,0.0195025444591416,0.0173449539923994,0.0130713550852439,25
316,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,95.74668961724969,6.670344208156107,179893,0.9218617130832384,0.017426559744268,0.0231435552616108,0.0210961120559334,0.0154172539000167,20
317,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,82.78620001104777,6.8009291293828245,185737,0.895901678204989,0.0128690220301083,0.0187061707399009,0.0169999954071134,0.0116311570924666,30
318,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,66.02248452223742,7.611340719442166,155468,0.7546092839201984,0.0246656597309705,0.0379403047227121,0.0347505450225357,0.0192665028974552,30
319,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,78.41371591555956,7.847950764834632,290253,0.9513504405466116,0.0191857173038968,0.0282082788748215,0.0258502417170571,0.017447227733686,30
320,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,92.59242916025926,6.8451014755790265,159072,0.6481407552619673,0.0237260863707622,0.0368266390918507,0.0326184614792419,0.019401555632541,30
321,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,95.38224526322858,6.864175394033719,171182,0.9425769032644838,0.0156979120737801,0.019890315308222,0.0179895164084152,0.0137677515064667,30
322,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,94.40380365469126,6.789236324147804,150658,0.7812220650323465,0.0178120888273004,0.0250556176688782,0.0227476921838694,0.0149559695277287,35
323,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,89.6750467756703,6.7441775192815445,166477,0.9478790183410328,0.01603917994667,0.0196474664325606,0.0174896299183253,0.0133871160346854,30
324,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,99.32252191209798,6.864057713690229,151389,0.810892626501418,0.0264128156406595,0.0388491494848968,0.0348650391226449,0.0216794086461745,35
325,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,89.6750467756703,6.7441775192815445,166477,0.9478790183410328,0.01603917994667,0.0196474664325606,0.0174896299183253,0.0133871160346854,30
326,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,95.24329789401024,6.907943117194087,169609,0.937454923267788,0.0199929991286638,0.0271446975781053,0.0245951534549004,0.0177124669312169,30
327,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,96.14870377204444,6.980687657656106,165690,0.6472002131017695,0.0295197940287226,0.0485698844867164,0.0411576217421124,0.0233362377872959,40
328,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,81.96953196328249,6.724689321738774,140536,0.6783867359773782,0.0303115201842053,0.0521787997606449,0.0432785511323871,0.0229198160745779,65
329,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,82.64203913123458,7.327855757639808,141546,0.7597355438091478,0.018691845308082,0.0312330500615884,0.0273672612048934,0.015280205446376,40
330,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,77.3737654529716,7.414366545959346,139420,0.7117215428005742,0.032410906749531,0.0559923171943674,0.0490882245387867,0.0257148062414266,65
331,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,80.27963883782408,7.4966757577033665,138678,0.6924449167269314,0.0301129325186864,0.0537682665658856,0.0452367611139105,0.0236419928053525,75
332,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,71.52734290195374,7.095177325554775,126965,0.8057705542636848,0.0279521981117549,0.050010738606142,0.0447206081506676,0.0225501980627642,70
333,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,91.8322091796735,6.088741280228961,147992,0.5546087446039101,0.0221111399806836,0.0369004533397721,0.0268918974482797,0.0143733290641359,35
334,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,78.31625709602346,6.655615290786585,136031,0.6852326507430181,0.0316924480697628,0.0567335215979395,0.0483363033999608,0.0236884684429327,60
335,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,90.13403330139346,7.326875275073915,152511,0.7595894173801327,0.0246436794882562,0.0428957012331681,0.0389637529394473,0.0215479646076537,65
336,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,73.60311229194406,6.424424371142763,120493,0.7432110444979547,0.0226233561840374,0.035398032669858,0.0297042749713053,0.0164253651563506,40
337,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,89.7441728031361,6.483017364776687,141772,0.5201045117078057,0.0243298322415385,0.0386285815766635,0.032150861887965,0.0178152601061,25
338,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,71.45035121636022,7.604164038911539,173590,0.7734629146040781,0.025957901164581,0.0441487937767699,0.0396956622155034,0.0200556045463452,80
339,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,91.86285114076811,6.496806559537897,149331,0.519667242726798,0.026740113483665,0.0447557109263458,0.0349601774866325,0.0192643158086279,55
340,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,89.65264000683536,7.007292708078352,144108,0.8250708125991407,0.021211918409339,0.0327604035441337,0.0299361063869992,0.0185728676758769,45
341,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,86.52582383323843,7.46334180129182,145985,0.702907052593538,0.029254500153971,0.052378043552812,0.0478843414937991,0.0247290853069622,85
342,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,78.13426075290536,7.355390587030033,134074,0.6332045232687795,0.0304510564513871,0.0591032323423196,0.0503125568643095,0.0239218308208056,80
343,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,98.80941180093652,6.461974829937342,154263,0.5549137835763286,0.0297780892192267,0.0475621833095378,0.0390887450659276,0.0224498106855911,35
344,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,86.83895642458525,7.1608799690108205,146910,0.7321346081012465,0.0190170654167016,0.0287929150569692,0.025604686318972,0.0158112306136446,20
345,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,81.40441205227687,6.38751271571825,159855,0.6001522388563806,0.0201155307802133,0.0353007072170431,0.0248209430377089,0.0131905514263318,25
346,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,78.50049911011936,6.357393244206705,137996,0.5631809896968839,0.0237019190392206,0.0384895920816886,0.0301281327860362,0.0170167539752526,25
347,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,81.65956642254216,6.9606856037724185,148337,0.5917583490134073,0.0236005474720752,0.0409079655524761,0.0361246929327286,0.019155289430587,75
348,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,91.50999470838012,7.069407977696635,159935,0.6596759149996028,0.0225353258587385,0.0374690964348702,0.0324841742252456,0.0191239047059152,45
349,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,74.81704566146621,7.530262773829333,169267,0.904526051637502,0.0245738293388343,0.0446024233381624,0.0386532410031914,0.0206019666740152,60
350,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,99.03622889888229,6.882885023363851,161801,0.7537948357336055,0.0288765712046135,0.0486755208770751,0.0428756893703983,0.0239141760099101,70
351,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,98.20421020112876,7.0268953127072304,163315,0.69698950639019,0.0261083728758993,0.0414386626564205,0.0358446362083928,0.0213264125094482,30
352,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,84.96772137744429,7.158824592048706,128238,0.5837859159805194,0.0251907797584054,0.0454376452226981,0.0372343124492595,0.0191812064331905,85
353,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,74.12070831500205,6.903048099508932,126484,0.9129443224314416,0.0271170582430503,0.0553154132023179,0.0450994119355561,0.0210102688194619,65
354,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,99.78035543220398,6.948163766836384,137540,0.8739093398116398,0.0239112234399932,0.035318641345427,0.0319226391688362,0.0207459591346826,35
355,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,78.36864879006916,7.0054328704986375,124448,0.7433211151357614,0.03075331212732,0.0532734377187088,0.0468564097449679,0.0244780075095881,50
356,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,74.04455206049228,7.145969495523376,120545,0.7871298845266292,0.0294282643613,0.050994272451779,0.0460067257355617,0.0239765080414882,75
357,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,74.04455206049228,7.145969495523376,120545,0.7871298845266292,0.0294282643613,0.050994272451779,0.0460067257355617,0.0239765080414882,70
358,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,75.8980216787256,7.234380717988145,132143,0.6806557492708719,0.0269624310629601,0.0519825085383947,0.044319277350858,0.0214121463914784,70
359,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,51.00316150399224,7.591779071670447,147100,0.7215035665431535,0.0248302381652249,0.0416481857660759,0.0366544058467008,0.0191213895537638,45
360,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,78.33605329259846,6.787264370453196,133928,0.6400418605626049,0.027724522164833,0.0508452223481985,0.0432614918395341,0.0213000580890792,65
361,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,85.1233675749488,7.175905295828181,141150,0.6605739746825859,0.0265355113238711,0.0473393189580358,0.0407044569370958,0.0216239659444024,80
362,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,80.4430956489887,7.442018313170744,137726,0.7246895033161936,0.0320557235239774,0.0576545047031158,0.048508645999552,0.0251167468016012,80
363,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,82.30576504252677,7.132531742091456,138457,0.7663878814036972,0.0329889543265866,0.0608550904929873,0.0516205453374765,0.0258812437011841,70
364,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,77.9804092439025,6.4170683001380215,139149,0.6386861029180009,0.0233367845595028,0.0397699138811903,0.032346496983567,0.0168867315444696,60
365,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,75.22485175571292,6.789522705041006,113842,0.7491542608376222,0.0259748511029926,0.043981044063716,0.0368053149757845,0.0193815437697712,45
366,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,85.63701061889648,6.714812823439608,142486,0.6254010928585881,0.0233500164469079,0.0380627816970409,0.0305872027308865,0.0167956392948125,25
367,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,91.03587976079824,6.714717266981175,148793,0.65202149256426,0.0264449658464208,0.0427254363679628,0.0359565058019092,0.0211552728087119,50
368,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,92.04974278908914,7.426204277748664,162754,0.7670435269169392,0.0210686640911508,0.0326524707105064,0.0299324976904342,0.0181401521513955,30
369,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,93.12156555761314,6.941859082244617,153079,0.7231010685295812,0.0226870004689118,0.0397249692057893,0.0352960049760645,0.019239164287114,70
370,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,81.85360169055325,7.1894557879891465,141240,0.7104562154127811,0.0303800854189412,0.0540212033887629,0.0473819671901682,0.0244949574479997,70
371,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,79.48517034859263,6.536578185188259,126350,0.6915762196119966,0.0223985234525909,0.0363907522885697,0.0281268371546149,0.0152033292740964,40
372,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,78.9011156188811,7.05575411511404,132017,0.6663116128552558,0.0289032536883066,0.052008644249881,0.045240807228241,0.0229250650877635,60
373,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,81.67110601621808,6.450733816533768,143615,0.5480394397105501,0.0292769178144508,0.0545102364505473,0.0410239906147644,0.0207441001091794,55
374,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,63.67726975493238,7.713842264046734,158568,0.687937227345986,0.0211206074507992,0.0352846321141625,0.0320974969205789,0.0178329755256011,50
375,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,77.71047174421778,6.901818719424029,126460,0.642972771608159,0.025443825935724,0.0439860743680188,0.0367143320805688,0.0193151656238627,60
376,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,82.13028661550264,6.761284091920028,131848,0.6576576235251667,0.03225781053162,0.0514478746745611,0.0423749553833879,0.0234841943464628,55
